PID,차량번호,이전차량번호,차량명,세부 모델,색상,주행거리,최초등록일,홈페이지상태,경과일수(매입일기준),매입유형1,매입유형2,매입유형3,매입담당자,최종수정일,신차가,매입가,지점판매가,할인,할인적용가,예상매출이익,신차가대비,담당자명,RB상담수,E상담수,E URL,RB조회수,RB찜수,E조회수,E찜수,자사몰광고,E광고,지점
C26060800022,164머9075,164머9075,스포티지 더 볼드,R2.0 디젤 2WD 프레스티지,흰색,51238,2020-01-02,판매완료,51,현물,플랫폼,헤이딜러,김창일,2026-07-21,30420000,16110000.0,17700000,0,17700000,1445454.0,58.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42158665,2,1,,,,,
C26063000052,69루0970,69루0970,레이,가솔린 프레스티지,흰색,97161,2015-10-01,판매완료,30,현물,플랫폼,헤이딜러,장면우,2026-06-30,16790000,7000000.0,8900000,0,8900000,1727272.0,53.0,김학범,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42291764,5,0,,,,,
C26070110006,290도9246,204하2109,뉴 G80,가솔린 3.5 AWD 스포츠팩,,75,2026-06-05,판매완료,28,선물,선물,현대캐피탈,박종만,2026-07-09,85940000,58868900.0,78000000,0,78000000,17391909.0,91.0,서건희,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42338712,17,2,,,,,
C26062900128,25모2451,25모2451,LF쏘나타,2.0 CVVL 케어플러스,흰색,110666,2017-04-21,판매완료,30,현물,플랫폼,헤이딜러,김경하,2026-07-06,26010000,8300000.0,10200000,0,10200000,1727272.0,39.0,허강혁,1,1,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42348644,6,0,37.0,2.0,,,
C26062900049,251저5475,251저5475,더 뉴그랜저IG 하이브리드,2.4 HEV 르블랑,진회색,49050,2021-10-25,판매완료,31,현물,플랫폼,헤이딜러,신학수,2026-07-29,41180000,25800000.0,26700000,0,26700000,818181.0,65.0,김학범,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42282818,6,2,,,,,
C26062900005,333나8472,333나8472,코나 하이브리드,1.6 HEV 프리미엄 스페셜,진회색,33552,2020-12-31,판매완료,30,현물,플랫폼,헤이딜러,이상현,2026-07-29,30298005,18300000.0,19900000,0,19900000,1454545.0,66.0,김근호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42284690,5,4,,,,,
C26062500075,261조3878,157하9083,더 올뉴G80,가솔린 2.5 AWD 기본형,회색,70446,2022-02-24,판매완료,113,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-29,63200000,33750000.0,33500000,0,33500000,-227273.0,53.0,심왕신,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41870365,14,6,,,,,
C26062600041,176나8709,176나8709,셀토스,1.6 가솔린 2WD 시그니처,진회색,98498,2021-04-28,판매완료,30,현물,플랫폼,엔카닷컴,박순영,2026-07-21,27420000,14280000.0,16800000,0,16800000,2290909.0,61.0,이민형,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42311476,7,2,,,,,
C26060200033,19마0918,19마0918,라브4(4세대),2.5 4WD,진회색,70565,2015-10-14,판매완료,58,현물,플랫폼,헤이딜러(셀프),신학수,2026-07-23,37000000,16000000.0,17600000,0,17600000,1454545.0,48.0,김학범,0,0,javascript:;,12,3,,,,,
C26052900067,252어1808,252어1808,디 올뉴니로,1.6 HEV 트렌디,흰색,62131,2022-05-16,판매완료,59,현물,플랫폼,헤이딜러(셀프),한태웅,2026-07-28,31680000,18800000.0,19700000,0,19700000,818181.0,62.0,이필성,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42129934,12,7,,,,,
C26052700092,58서3582,58서3582,코나,1.6 가솔린 2WD 프리미엄,빨강(주홍),86446,2018-01-16,판매완료,56,현물,플랫폼,현대자동차,김형훈,2026-07-20,25330000,8290000.0,9900000,0,9900000,1463636.0,39.0,이필성,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42147846,4,2,,,,,
C26052210075,222어9322,178하8572,쏘나타(DN8) 하이브리드,2.0 HEV 프리미엄,,15866,2020-05-26,판매완료,63,선물,선물,현대캐피탈,박종만,2026-07-15,33540000,6743100.0,20300000,0,20300000,12324454.0,61.0,김찬울,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42132668,6,1,,,,,
C26052100049,01마9350,01마9350,올 뉴모닝(JA),가솔린 럭셔리,진회색,73464,2017-09-01,판매완료,69,현물,플랫폼,헤이딜러,정주호,2026-07-19,13900000,6370000.0,7500000,0,7500000,1027272.0,54.0,신광우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42077258,3,1,,,,,
C26051400056,37조0690,37조0690,더 뉴맥스크루즈,디젤 2.2 4WD 파이니스트 에디션,흰색,112361,2016-07-27,판매완료,73,현물,플랫폼,헤이딜러,김경하,2026-07-21,46130000,15800000.0,17300000,0,17300000,1363636.0,38.0,이찬희,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42059278,5,1,,,,,
C26041700074,305소5532,107호1164,더 뉴싼타페,가솔린 2.5 2WD 익스클루시브,흰색,69913,2022-12-15,판매완료,104,현물,기타현물,개인매입,김인홍,2026-07-16,34010000,21500000.0,21300000,0,21300000,-181819.0,63.0,송연호,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41928958,6,5,,,,,
C26042010092,05수4095,05수4095,디 올뉴니로EV,에어 ,,9680,2023-04-20,판매완료,91,선물,선물,현대캐피탈,박종만,2026-07-28,52660000,28215000.0,25130000,0,25130000,-2804546.0,48.0,이민형,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41957400,3,0,,,,,
C26042910072,128저9423,128저9423,더 올뉴G80,가솔린 2.5 AWD 기본형,검정,57478,2023-03-31,판매완료,86,선물,선물,현대캐피탈,박종만,2026-07-28,67550000,41203520.0,40700000,0,40700000,-457746.0,60.0,김동기,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42097277,0,0,,,,,
C26033100038,181보4529,181보4529,더 뉴싼타페,가솔린 2.5 AWD 캘리그래피,흰색,139838,2021-04-27,판매완료,119,현물,기타현물,개인매입,이강토,2026-07-28,43180000,23500000.0,22100000,0,22100000,-1272728.0,51.0,한재근,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41842258,2,1,,,,,
C26060800054,163너8594,163너8594,캡쳐,TCe 260 에디션 파리,회색,27340,2020-05-25,판매완료,51,현물,플랫폼,헤이딜러,남궁곤,2026-07-24,27480000,13990000.0,16000000,0,16000000,1827272.0,58.0,박인혁,0,0,javascript:;,3,1,,,,,
C26060800066,313부3469,313부3469,올 뉴모닝(JA),가솔린 프레스티지,흰색,76372,2020-04-08,판매완료,42,현물,플랫폼,헤이딜러(셀프),오석인,2026-07-21,15950000,8110000.0,9200000,0,9200000,990909.0,58.0,신세화,8,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42199977,4,2,,,,,
C26062400091,53주2428,53주2428,올 뉴모닝(JA),가솔린 럭셔리,흰색,107880,2018-04-20,판매완료,33,현물,플랫폼,헤이딜러,정주호,2026-07-28,13900000,5080000.0,6700000,0,6700000,1472727.0,48.0,신경식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42279265,3,0,,,,,
C26062400095,23서3957,23서3957,더 뉴아반떼MD,1.6 GDi 스타일,진회색,82891,2013-08-27,판매완료,34,현물,대차,지점대차,이찬희,2026-07-20,16000000,1200000.0,5300000,0,5300000,3727272.0,33.0,이찬희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42292813,6,0,,,,,
C26060410071,370다4362,180허1444,더 뉴그랜저IG,가솔린 3.3 익스클루시브,검정색,76374,2022-06-07,판매완료,47,선물,선물,현대캐피탈,박종만,2026-07-14,41080000,20081900.0,21500000,0,21500000,1289181.0,52.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42263483,4,1,,,,,
C26070200050,180다1006,180다1006,XM3,1.6 GTe LE 플러스,흰색,51310,2020-09-04,판매완료,23,현물,플랫폼,헤이딜러,이형민,2026-07-28,21950000,10530000.0,13200000,0,13200000,2427272.0,60.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42321533,8,1,,,,,
C26052010125,222어9317,180호5848,셀토스,1.6 가솔린 2WD 프레스티지,흰색,88036,2022-05-24,판매완료,64,선물,선물,현대캐피탈,박종만,2026-07-28,26000000,13156000.0,16800000,0,16800000,3312727.0,65.0,오지희,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42155740,11,4,,,,,
C26072300014,124노4556,221하1836,디 올뉴코나 하이브리드,1.6 HEV 인스퍼레이션,흰색,12993,2023-06-05,판매완료,16,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-14,37980000,30300000.0,30300000,0,30300000,0.0,80.0,김찬울,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42364728,0,0,,,,,
C26051810046,46너3738,46너3738,올 뉴K3,1.6 가솔린 럭셔리,흰색,76291,2019-01-17,판매완료,69,선물,선물,현대캐피탈,박종만,2026-07-28,20520000,7267500.0,11300000,0,11300000,3665909.0,55.0,최진영,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42275733,3,2,,,,,
C26051900020,45노7613,45노7613,올 뉴K7,3.0 GDi 노블레스,,86310,2019-08-29,판매완료,70,현물,플랫폼,헤이딜러,이종호,2026-07-21,38660000,13100000.0,13900000,0,13900000,727272.0,36.0,신세화,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42072604,6,3,,,,,
C26072000113,04너5051,31하1077,EV6,롱 레인지 2WD 에어,회색,15729,2022-11-23,판매완료,84,위탁매입,위탁매입,레드캡투어,박범수,2026-07-16,58240000,30304100.0,30600000,0,30600000,269000.0,53.0,신세화,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42023575,0,0,,,,,
C26072200060,124노4527,193호8416,더 뉴 K3,1.6 가솔린 시그니처,검정,62683,2022-12-28,판매완료,15,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-15,25530000,17800000.0,17800000,0,17800000,0.0,70.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42396584,1,0,,,,,
C26062200136,163다5960,163다5960,디 올뉴스포티지,1.6 가솔린 2WD 시그니처 그래비티,,97934,2022-06-23,판매완료,36,현물,플랫폼,헤이딜러(셀프),김준만,2026-07-23,37180000,23000000.0,24500000,0,24500000,1363636.0,66.0,신경식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42235393,4,0,,,,,
C26061810104,281거7247,281거7247,더 올뉴G80,가솔린 2.5 AWD 기본형,,42790,2023-05-25,판매완료,36,선물,선물,현대캐피탈,박종만,2026-06-30,64700000,37347027.0,39600000,0,39600000,2048157.0,61.0,이재국,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42328060,11,0,,,,,
C26061800048,167라3069,167라3069,더 뉴그랜저IG 하이브리드,2.4 HEV 프리미엄 초이스,,92823,2020-02-20,판매완료,35,현물,기타현물,개인매입,이형민,2026-07-13,42630000,20800000.0,22800000,0,22800000,1818181.0,53.0,서건희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42313731,4,0,,,,,
C26062600137,215거1386,169하6547,더 올뉴G80,가솔린 2.5 2WD 기본형,흰색,110067,2022-05-27,판매완료,30,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-28,61400000,29472000.0,28300000,0,28300000,-1065455.0,46.0,박인혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42312602,10,0,,,,,
C26062900091,170부6952,170부6952,뉴 QM6,2.0 LPe LE,진회색,69130,2022-09-01,판매완료,29,현물,플랫폼,헤이딜러,손우찬,2026-07-21,27490000,13450000.0,15400000,0,15400000,1772727.0,56.0,최진영,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42305559,5,1,,,,,
C26061900081,240누7406,240누7406,디 올뉴그랜저,가솔린 2.5 익스클루시브,청색,24119,2022-12-08,판매완료,40,현물,플랫폼,헤이딜러(셀프),이형민,2026-07-28,45100000,28830000.0,30400000,0,30400000,1427272.0,67.0,서건희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42238675,10,2,,,,,
C26033100081,235오9672,235오9672,더 뉴그랜저IG,가솔린 2.5 르블랑,진회색,51011,2022-02-16,판매완료,120,현물,플랫폼,헤이딜러,손우찬,2026-07-27,36000000,23000000.0,21700000,0,21700000,-1181819.0,60.0,장영석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42236403,5,2,,,,,
C26061500109,06무1533,06무1533,4시리즈(1세대),그란쿠페 420i 럭셔리 라인,,63684,2017-12-13,판매완료,43,현물,기타현물,개인매입,김형훈,2026-07-13,58000000,12300000.0,15400000,0,15400000,2818181.0,27.0,이필성,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42287322,12,1,,,,,
C26061600046,236오4668,236오4668,올 뉴모닝(JA),가솔린 트렌디,흰색,63411,2018-07-20,판매완료,43,현물,플랫폼,헤이딜러(셀프),김준만,2026-07-23,12250000,5700000.0,7000000,0,7000000,1181818.0,57.0,신경식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42208011,3,1,,,,,
C26051800020,36저0323,36저0323,신형 스포티지,R2.0 2WD 노블레스,미색,106390,2016-09-21,판매완료,71,현물,플랫폼,헤이딜러,최형열,2026-07-19,28380000,9870000.0,10500000,0,10500000,572727.0,37.0,이재국,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42038610,3,1,,,,,
C26052200102,121로4641,199하6736,더 뉴카니발(KA4),9인승 디젤 노블레스,흰색,43627,2024-07-24,판매완료,168,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-23,44730000,36540000.0,33200000,0,33200000,-3036364.0,74.0,신광우,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41525047,18,1,,,,,
C26052700063,269어3807,269어3807,트랙스 크로스오버,1.2 가솔린 터보 액티브,,25744,2024-06-21,판매완료,62,현물,기타현물,개인매입,이종호,2026-07-13,28210000,19300000.0,20700000,0,20700000,1272727.0,73.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42100755,5,1,,,,,
C26052600151,316마8128,316마8128,팰리세이드,2.2 디젤 캘리그래피,연두색,69083,2021-01-11,판매완료,64,현물,플랫폼,헤이딜러(셀프),이동혁,2026-07-27,48600000,26100000.0,28000000,0,28000000,1727272.0,58.0,이순민,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42110415,3,0,,,,,
C26060200021,270보2747,270보2747,더 뉴G70,가솔린 3.3T AWD 스포츠 패키지,검정,55037,2021-05-21,판매완료,55,현물,플랫폼,헤이딜러,이재원,2026-07-15,59100000,24000000.0,27500000,0,27500000,3181818.0,47.0,강현구,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42135265,13,4,,,,,
C26060400080,12주8870,12주8870,올 뉴모닝,가솔린 디럭스,진회색,119838,2014-01-06,판매완료,54,현물,기타현물,개인매입,최형열,2026-07-09,12120000,2000000.0,3100000,0,3100000,1000000.0,26.0,김현,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42147853,10,2,,,,,
C26062900139,68구0193,68구0193,LF쏘나타,2.0 CVVL 케어플러스,회색,85730,2016-05-17,판매완료,19,현물,플랫폼,현대자동차,김형훈,2026-07-23,25760000,6490000.0,6500000,0,6500000,9090.0,25.0,,0,0,javascript:;,0,0,,,,,
C26063000036,36다8789,36다8789,올 뉴모닝(JA),가솔린 프레스티지,,39533,2017-04-06,판매완료,29,현물,플랫폼,헤이딜러,장면우,2026-06-30,15700000,7780000.0,9700000,0,9700000,1745454.0,62.0,김민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42293116,3,1,,,,,
C26060800095,11노2315,11노2315,QM3,RE 시그니처 소닉레드,빨간색,122234,2015-07-13,판매완료,50,현물,기타현물,개인매입,김민수,2026-07-13,25700000,3100000.0,4500000,0,4500000,1272727.0,18.0,최은선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42183567,5,1,,,,,
C26062200093,273가2170,174하7805,디 올뉴그랜저,LPi 3.5 프리미엄,흰색,35335,2023-08-28,판매완료,118,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-23,40200000,27540000.0,27500000,0,27500000,-36364.0,68.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41837009,14,0,,,,,
C26072800013,310소4314,193호4563,GV70,2.5T AWD 기본형,기타,33958,2022-10-06,판매완료,15,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-15,59850000,38800000.0,38800000,0,38800000,0.0,65.0,장영석,0,0,,0,0,,,,,
C26072800014,133두8746,133두8746,신형 카니발(KA4),리무진 7인승 가솔린 노블레스,검정,46417,2023-01-26,판매완료,21,위탁매입,위탁매입,현대캐피탈(직),김태훈,2026-07-09,41170000,26840000.0,27000000,0,27000000,145454.0,66.0,최진영,0,0,,0,0,,,,,
C26072800071,317수6754,317수6754,더 올뉴G80,가솔린 2.5 AWD 기본형,검정,56911,2023-03-17,판매완료,26,위탁매입,위탁매입,현대캐피탈(직),김태훈,2026-07-28,62000000,36100000.0,36100000,0,36100000,0.0,58.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42381723,7,0,,,,,
C26072800079,102우8525,169허6543,더 뉴그랜저IG,가솔린 2.5 캘리그래피,검정,48801,2022-06-17,판매완료,22,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-28,44850000,24791296.0,26600000,0,26600000,1644276.0,59.0,심왕신,0,0,,1,0,,,,,
C26070810158,93다2302,93다2302,더 뉴렉스턴 스포츠,2.2 4WD 프레스티지,쥐색,63236,2021-11-01,판매완료,15,선물,선물,현대캐피탈,박종만,2026-07-28,31200000,7644000.0,10250000,0,10250000,2369090.0,33.0,,0,0,javascript:;,0,0,,,,,
C26072400030,124노4595,221하6415,디 올뉴싼타페,가솔린 2.5 2WD 캘리그래피,흰색,63443,2024-04-26,판매완료,8,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-22,44700000,30000000.0,30000000,0,30000000,0.0,67.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42408183,0,0,,,,,
C26072400001,375누9663,143하6241,신형쏘렌토(MQ4),2.5 가솔린 2WD 노블레스,미색,38659,2023-03-15,판매완료,79,위탁매입,위탁매입,하나캐피탈,김영욱,2026-05-12,40530000,30500000.0,30500000,0,30500000,0.0,75.0,김현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42042496,0,0,,,,,
C26072300054,46무6638,46무6638,LF쏘나타 뉴라이즈,2.0 CVVL 스타일,흰색,0,2018-07-06,판매완료,5,현물,기타현물,개인매입,최형열,2026-07-28,22600000,5200000.0,6550000,0,6550000,1227272.0,29.0,최형열,0,0,javascript:;,0,0,,,,,
C26072000103,47조3186,02호3804,EV6,롱 레인지 2WD 에어,흰색,51804,2024-03-20,판매완료,41,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-20,58240000,30600000.0,30600000,0,30600000,0.0,53.0,유지석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42251377,4,0,,,,,
